Категория;Предназначение;Наименование;;Номенклатурный номер;Диаметр;Длинна;Вид покрытия;Класс прочности;Резьба;мкм;Шаг резьбы;Фасовка;Еденица измерения;Цена;Вес за еденицу;;
;;;42;4382012687;14;55;Цинк (белый);5.8;Полная;6;2;;;4,00;82,8;;
;;;42;4382014242;14;55;Без покрытия;8.8;Полная;;2;;;4,58;89,39;;
;;;42;4382014243;14;55;Цинк (белый);8.8;Полная;6;2;;;5,00;89,39;;
;;;42;4382015306;14;55;Цинк (белый);10.9;Полная;6;2;;;5,26;89,39;;
;;;42;4382015022;14;60;Без покрытия;10.9;Полная;;2;;;4,84;87,8;;
;;;42;4382015023;14;60;Цинк (белый);10.9;Полная;6;2;;;5,26;87,8;;
;;;42;4382012688;14;60;Без покрытия;5.8;Полная;;2;;;3,58;87,8;;
;;;42;4382012689;14;60;Цинк (белый);5.8;Полная;6;2;;;4,00;87,8;;
;;;42;4382013996;14;60;Без покрытия;8.8;Полная;;2;;;4,58;87,8;;
;;;42;4382013997;14;60;Цинк (белый);8.8;Полная;6;2;;;5,00;87,8;;
;;;42;4382012690;14;65;Без покрытия;5.8;Полная;;2;;;3,58;92,8;;
;;;42;4382012691;14;65;Цинк (белый);5.8;Полная;6;2;;;4,00;92,8;;
;;;42;4382015167;14;65;Без покрытия;8.8;Полная;;2;;;4,58;92,8;;
;;;42;4382014790;14;65;Цинк (белый);8.8;Полная;6;2;;;5,00;92,8;;
;;;42;4382016093;14;65;Цинк (белый);10.9;Полная;6;2;;;5,26;92,8;;
;;;42;4382015152;14;70;Без покрытия;10.9;Полная;;2;;;4,84;101,13;;
;;;42;4382015153;14;70;Цинк (белый);10.9;Полная;6;2;;;5,26;101,13;;
;;;42;4382012692;14;70;Без покрытия;5.8;Полная;;2;;;3,58;97,9;;
;;;42;4382012693;14;70;Цинк (белый);5.8;Полная;6;2;;;4,00;97,9;;
;;;42;4382014293;14;70;Без покрытия;8.8;Полная;;2;;;4,58;101,13;;
;;;42;4382014294;14;70;Цинк (белый);8.8;Полная;6;2;;;5,00;101,13;;
;;;42;4382016095;14;75;Цинк (белый);10.9;Полная;6;2;;;5,26;102;;
;;;42;4382012694;14;75;Без покрытия;5.8;Полная;;2;;;3,58;102;;
;;;42;4382012695;14;75;Цинк (белый);5.8;Полная;6;2;;;4,00;102;;
;;;42;4382014939;14;75;Без покрытия;8.8;Полная;;2;;;4,58;102;;
;;;42;4382014791;14;75;Цинк (белый);8.8;Полная;6;2;;;5,00;102;;
;;;42;4382015078;14;80;Без покрытия;10.9;Полная;;2;;;4,84;122;;
;;;42;4382012696;14;80;Без покрытия;5.8;Полная;;2;;;3,58;107;;
;;;42;4382012697;14;80;Цинк (белый);5.8;Полная;6;2;;;4,00;107;;
;;;42;4382014295;14;80;Без покрытия;8.8;Полная;;2;;;4,58;122;;
;;;42;4382014296;14;80;Цинк (белый);8.8;Полная;6;2;;;5,00;122;;
;;;42;4382012698;14;85;Без покрытия;5.8;Полная;;2;;;3,58;112;;
;;;42;4382012699;14;85;Цинк (белый);5.8;Полная;6;2;;;4,00;112;;
;;;42;4382012700;14;90;Без покрытия;5.8;Полная;;2;;;3,58;117;;
;;;42;4382012701;14;90;Цинк (белый);5.8;Полная;6;2;;;4,00;117;;
;;;42;4382014635;14;90;Без покрытия;8.8;Полная;;2;;;4,58;117;;
;;;42;4382014636;14;90;Цинк (белый);8.8;Полная;6;2;;;5,00;117;;
;;;42;4382016097;14;90;Цинк (белый);10.9;Полная;6;2;;;5,26;117;;
;;;42;4382015076;14;100;Без покрытия;10.9;Полная;;2;;;4,84;127;;
;;;42;4382015077;14;100;Цинк (белый);10.9;Полная;6;2;;;5,26;127;;
;;;42;4382012702;14;100;Без покрытия;5.8;Полная;;2;;;3,58;127;;
;;;42;4382012703;14;100;Цинк (белый);5.8;Полная;6;2;;;4,00;127;;
;;;42;4382013982;14;100;Без покрытия;8.8;Полная;;2;;;4,58;127;;
;;;42;4382013983;14;100;Цинк (белый);8.8;Полная;6;2;;;5,00;127;;
;;;42;4382012704;14;110;Без покрытия;5.8;Полная;;2;;;3,58;137;;
;;;42;4382012705;14;110;Цинк (белый);5.8;Полная;6;2;;;4,00;137;;
;;;42;4382013998;14;110;Без покрытия;8.8;Полная;;2;;;4,58;137;;
;;;42;4382013999;14;110;Цинк (белый);8.8;Полная;6;2;;;5,00;137;;
;;;42;4382013356;14;120;Цинк (белый);4.8;Полная;6;2;;;4,00;147;;
;;;42;4382012706;14;120;Без покрытия;5.8;Полная;;2;;;3,58;147;;
;;;42;4382012707;14;120;Цинк (белый);5.8;Полная;6;2;;;4,00;147;;
;;;42;4382014000;14;120;Без покрытия;8.8;Полная;;2;;;4,58;147;;
;;;42;4382014001;14;120;Цинк (белый);8.8;Полная;6;2;;;5,00;147;;
;;;42;4382015710;16;30;Без покрытия;10.9;Полная;;2;;;4,40;83,24;;
;;;42;4382012126;16;30;Без покрытия;5.8;Полная;;2;;;3,22;83,24;;
;;;42;4382012127;16;30;Цинк (белый);5.8;Полная;6;2;;;3,64;83,24;;
;;;42;4382012032;16;30;Без покрытия;8.8;Полная;;2;;;4,22;83,24;;
;;;42;4382012033;16;30;Цинк (белый);8.8;Полная;6;2;;;4,64;83,24;;
;;;42;4382015711;16;30;Цинк (белый);10.9;Полная;6;2;;;4,82;83,24;;
;;;42;4382014969;16;35;Без покрытия;10.9;Полная;;2;;;4,40;90,62;;
;;;42;4382014970;16;35;Цинк (белый);10.9;Полная;6;2;;;4,82;90,62;;
;;;42;4382012128;16;35;Без покрытия;5.8;Полная;;2;;;3,22;90,62;;
;;;42;4382012129;16;35;Цинк (белый);5.8;Полная;6;2;;;3,64;90,62;;
;;;42;4382012709;16;35;Без покрытия;8.8;Полная;;2;;;4,22;90,62;;
;;;42;4382012710;16;35;Цинк (белый);8.8;Полная;6;2;;;4,64;90,62;;
;;;42;4382014764;16;35;Цинк (желтый);8.8;Полная;6;2;;;4,68;90,62;;
;;;42;4382015024;16;40;Без покрытия;10.9;Полная;;2;;;4,40;97,99;;
;;;42;4382015025;16;40;Цинк (белый);10.9;Полная;6;2;;;4,82;88,85;;
;;;42;4382012130;16;40;Без покрытия;5.8;Полная;;2;;;3,22;97,99;;
;;;42;4382012131;16;40;Цинк (белый);5.8;Полная;6;2;;;3,64;97,99;;
;;;42;4382012035;16;40;Без покрытия;8.8;Полная;;2;;;4,22;97,99;;
;;;42;4382012034;16;40;Цинк (белый);8.8;Полная;6;2;;;4,64;97,99;;
;;;42;4382015080;16;45;Без покрытия;10.9;Полная;;2;;;4,30;105,7;;
;;;42;4382015081;16;45;Цинк (белый);10.9;Полная;6;2;;;4,72;95,95;;
;;;42;4382012132;16;45;Без покрытия;5.8;Полная;;2;;;3,13;105,7;;
;;;42;4382012133;16;45;Цинк (белый);5.8;Полная;6;2;;;3,55;105,7;;
;;;42;4382012036;16;45;Без покрытия;8.8;Полная;;2;;;4,13;105,7;;
;;;42;4382012037;16;45;Цинк (белый);8.8;Полная;6;2;;;4,55;105,7;;
;;;42;4382015082;16;50;Без покрытия;10.9;Полная;;2;;;4,30;113,6;;
;;;42;4382015083;16;50;Цинк (белый);10.9;Полная;6;2;;;4,72;101,73;;
;;;42;4382012134;16;50;Без покрытия;5.8;Полная;;2;;;3,13;113,6;;
;;;42;4382012135;16;50;Цинк (белый);5.8;Полная;6;2;;;3,55;113,6;;
;;;42;4382012038;16;50;Без покрытия;8.8;Полная;;2;;;4,13;113,6;;
;;;42;4382012039;16;50;Цинк (белый);8.8;Полная;6;2;;;4,55;113,6;;
;;;42;4382017664;16;50;Цинк (белый);12.9;Полная;6;2;;;4,82;113,6;;
;;;42;4382015004;16;55;Без покрытия;10.9;Полная;;2;;;4,30;121,5;;
;;;42;4382015005;16;55;Цинк (белый);10.9;Полная;6;2;;;4,72;121,5;;
;;;42;4382012136;16;55;Без покрытия;5.8;Полная;;2;;;3,13;121,5;;
;;;42;4382012137;16;55;Цинк (белый);5.8;Полная;6;2;;;3,55;121,5;;
;;;42;4382012040;16;55;Без покрытия;8.8;Полная;;2;;;4,13;121,5;;
;;;42;4382012041;16;55;Цинк (белый);8.8;Полная;6;2;;;4,55;121,5;;
;;;42;4382015084;16;60;Без покрытия;10.9;Полная;;2;;;4,30;129,4;;
;;;42;4382015085;16;60;Цинк (белый);10.9;Полная;6;2;;;4,72;113,93;;
;;;42;4382012138;16;60;Без покрытия;5.8;Полная;;2;;;3,13;129,4;;
;;;42;4382012139;16;60;Цинк (белый);5.8;Полная;6;2;;;3,55;129,4;;
;;;42;4382012042;16;60;Без покрытия;8.8;Полная;;2;;;4,13;129,4;;
;;;42;4382012043;16;60;Цинк (белый);8.8;Полная;6;2;;;4,55;113,93;;
;;;42;4382017491;16;60;Цинк (белый);5.8;Полная;6;2;;;3,59;129,4;;
;;;42;4382015006;16;65;Без покрытия;10.9;Полная;;2;;;4,30;137,3;;
;;;42;4382015007;16;65;Цинк (белый);10.9;Полная;6;2;;;4,72;137,3;;
;;;42;4382012140;16;65;Без покрытия;5.8;Полная;;2;;;3,13;137,3;;
;;;42;4382012141;16;65;Цинк (белый);5.8;Полная;6;2;;;3,55;137,3;;
;;;42;4382012433;16;65;Без покрытия;8.8;Полная;;2;;;4,13;137,3;;
;;;42;4382012434;16;65;Цинк (белый);8.8;Полная;6;2;;;4,55;137,3;;
;;;42;4382015086;16;70;Без покрытия;10.9;Полная;;2;;;4,30;145,2;;
;;;42;4382015087;16;70;Цинк (белый);10.9;Полная;6;2;;;4,72;145,2;;
;;;42;4382012142;16;70;Без покрытия;5.8;Полная;;2;;;3,13;145,2;;
;;;42;4382012143;16;70;Цинк (белый);5.8;Полная;6;2;;;3,55;145,2;;
;;;42;4382012144;16;70;Без покрытия;8.8;Полная;;2;;;4,13;145,2;;
;;;42;4382012145;16;70;Цинк (белый);8.8;Полная;6;2;;;4,55;145,2;;
;;;42;4382017661;16;70;Цинк (белый);12.9;Полная;6;2;;;4,82;145,2;;
;;;42;4382015008;16;75;Без покрытия;10.9;Полная;;2;;;4,30;153,1;;
;;;42;4382015009;16;75;Цинк (белый);10.9;Полная;6;2;;;4,72;153,1;;
;;;42;4382012146;16;75;Без покрытия;5.8;Полная;;2;;;3,13;153,1;;
;;;42;4382012147;16;75;Цинк (белый);5.8;Полная;6;2;;;3,55;153,1;;
;;;42;4382012435;16;75;Без покрытия;8.8;Полная;;2;;;4,13;153,1;;
;;;42;4382012436;16;75;Цинк (белый);8.8;Полная;6;2;;;4,55;153,1;;
;;;42;4382012148;16;80;Без покрытия;5.8;Полная;;2;;;3,13;161;;
;;;42;4382012149;16;80;Цинк (белый);5.8;Полная;6;2;;;3,55;161;;
;;;42;4382012150;16;80;Без покрытия;8.8;Полная;;2;;;4,13;161;;
;;;42;4382014637;16;80;Цинк (желтый);8.8;Полная;6;2;;;4,59;161;;
;;;42;4382012151;16;80;Цинк (белый);8.8;Полная;6;2;;;4,55;140,8;;
;;;42;4382015712;16;80;Без покрытия;10.9;Полная;;2;;;4,30;161;;
;;;42;4382015713;16;80;Цинк (белый);10.9;Полная;6;2;;;4,72;161;;
;;;42;4382016066;16;85;Цинк (белый);10.9;Полная;6;2;;;4,72;168,9;;
;;;42;4382012669;16;85;Без покрытия;5.8;Полная;;2;;;3,13;150;;
;;;42;4382012670;16;85;Цинк (белый);5.8;Полная;6;2;;;3,55;150;;
;;;42;4382013229;16;85;Цинк (белый);8.8;Полная;6;2;;;4,55;168,9;;
;;;42;4382012671;16;90;Без покрытия;5.8;Полная;;2;;;3,13;157;;
;;;42;4382012672;16;90;Цинк (белый);5.8;Полная;6;2;;;3,55;157;;
;;;42;4382013118;16;90;Без покрытия;8.8;Полная;;2;;;4,13;157;;
;;;42;4382013119;16;90;Цинк (белый);8.8;Полная;6;2;;;4,55;157;;
;;;42;4382015715;16;90;Цинк (белый);10.9;Полная;6;2;;;4,72;153,66;;
;;;42;4382014750;16;95;Без покрытия;5.8;Полная;;2;;;3,13;164;;
;;;42;4382012674;16;95;Цинк (белый);5.8;Полная;6;2;;;3,55;164;;
;;;42;4382013775;16;95;Без покрытия;8.8;Полная;;2;;;4,13;160,05;;
;;;42;4382013776;16;95;Цинк (белый);8.8;Полная;6;2;;;4,55;160,05;;
;;;42;4382015717;16;95;Цинк (белый);10.9;Полная;6;2;;;4,72;160,05;;
;;;42;4382015138;16;100;Без покрытия;10.9;Полная;;2;;;4,30;192,6;;
;;;42;4382015139;16;100;Цинк (белый);10.9;Полная;6;2;;;4,72;192,6;;
;;;42;4382012675;16;100;Без покрытия;5.8;Полная;;2;;;3,13;170;;
;;;42;4382012676;16;100;Цинк (белый);5.8;Полная;6;2;;;3,55;170;;
;;;42;4382013222;16;100;Без покрытия;8.8;Полная;;2;;;4,13;192,6;;
;;;42;4382013223;16;100;Цинк (белый);8.8;Полная;6;2;;;4,55;192,6;;
;;;42;4382015140;16;110;Без покрытия;10.9;Полная;;2;;;4,30;208,4;;
;;;42;4382015141;16;110;Цинк (белый);10.9;Полная;6;2;;;4,72;208,4;;
;;;42;4382012677;16;110;Без покрытия;5.8;Полная;;2;;;3,13;184;;
;;;42;4382012678;16;110;Цинк (белый);5.8;Полная;6;2;;;3,55;184;;
;;;42;4382013224;16;110;Без покрытия;8.8;Полная;;2;;;4,13;208,4;;
;;;42;4382013225;16;110;Цинк (белый);8.8;Полная;6;2;;;4,55;208,4;;
;;;42;4382015010;16;120;Без покрытия;10.9;Полная;;2;;;4,30;224,2;;
;;;42;4382015011;16;120;Цинк (белый);10.9;Полная;6;2;;;4,72;224,2;;
;;;42;4382012679;16;120;Без покрытия;5.8;Полная;;2;;;3,13;197;;
;;;42;4382012680;16;120;Цинк (белый);5.8;Полная;6;2;;;3,55;197;;
;;;42;4382013226;16;120;Без покрытия;8.8;Полная;;2;;;4,13;224,2;;
;;;42;4382013227;16;120;Цинк (белый);8.8;Полная;6;2;;;4,55;224,2;;
;;;;;;;;;;;;;;;;;
;; Болты с шестигранной уменьшенной головкой (ГОСТ 7796-70);40;4382010183;8;16;Без покрытия;5.8;Неполная;;1,25;;;3,45;10,64;;
;;;40;4382010185;8;16;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;10,64;;
;;;40;4382012616;8;16;Без покрытия;8.8;Неполная;;1,25;;;4,45;10,64;;
;;;40;4382011943;8;16;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;10,64;;
;;;40;4382012363;8;16;Цинк (белый);8.8;Неполная;9;1,25;;;4,91;10,64;;
;;;40;4382010186;8;20;Без покрытия;5.8;Неполная;;1,25;;;3,45;12,09;;
;;;40;4382010188;8;20;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;12,09;;
;;;40;4382011884;8;20;Без покрытия;8.8;Неполная;;1,25;;;4,45;12,09;;
;;;40;4382014185;8;20;Цинк (желтый);8.8;Неполная;6;1,25;;;4,91;12,09;;
;;;40;4382011885;8;20;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;12,09;;
;;;40;4382012364;8;20;Цинк (белый);8.8;Неполная;9;1,25;;;4,91;12,09;;
;;;40;4382011329;8;20;Без покрытия;5.8;Неполная;;1,25;;;3,45;12,09;;
;;;40;4382011331;8;20;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;12,09;;
;;;40;4382016514;8;20;Цинк (белый);8.8;Полная;6;1,25;;;4,85;12,09;;
;;;40;4382015299;8;22;Цинк (белый);5.8;Неполная;6;1,25;;;4,87;12,81;;
;;;40;4382010189;8;25;Без покрытия;5.8;Неполная;;1,25;;;3,45;13,9;;
;;;40;4382010191;8;25;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;13,9;;
;;;40;4382011886;8;25;Без покрытия;8.8;Неполная;;1,25;;;4,45;13,9;;
;;;40;4382011887;8;25;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;13,9;;
;;;40;4382015201;8;25;Цинк (белый);8.8;Неполная;9;1,25;;;4,91;13,9;;
;;;40;4382016518;8;25;Цинк (белый);5.8;Полная;6;1,25;;;3,85;13,9;;
;;;40;4382016516;8;25;Цинк (белый);8.8;Полная;6;1,25;;;4,85;13,9;;
;;;40;4382010192;8;30;Без покрытия;4.8;Неполная;;1,25;;;3,45;15,94;;
;;;40;4382010194;8;30;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;15,94;;
;;;40;4382015925;8;30;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;15,94;;
;;;40;4382011867;8;30;Без покрытия;8.8;Неполная;;1,25;;;4,45;15,94;;
;;;40;4382014188;8;30;Цинк (желтый);8.8;Неполная;6;1,25;;;4,91;15,94;;
;;;40;4382011868;8;30;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;15,94;;
;;;40;4382015995;8;30;Цинк (белый);5.8;Полная;6;1,25;;;3,85;15,94;;
;;;40;4382017502;8;30;Цинк (желтый);5.8;Неполная;6;1,25;;;3,87;15,94;;
;;;40;4382015202;8;30;Цинк (белый);8.8;Неполная;9;1,25;;;4,91;15,94;;
;;;40;4382010195;8;35;Без покрытия;4.8;Неполная;;1,25;;;3,45;17,91;;
;;;40;4382010197;8;35;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;17,91;;
;;;40;4382016426;8;35;Цинк (желтый);5.8;Неполная;6;1,25;;;3,91;17,91;;
;;;40;4382016376;8;35;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;17,91;;
;;;40;4382012318;8;35;Без покрытия;8.8;Неполная;;1,25;;;4,45;17,91;;
;;;40;4382014471;8;35;Цинк (желтый);8.8;Неполная;6;1,25;;;4,91;17,91;;
;;;40;4382012319;8;35;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;17,91;;
;;;40;4382016016;8;35;Цинк (белый);5.8;Полная;6;1,25;;;3,85;17,91;;
;;;40;4382015321;8;35;Без покрытия;8.8;Полная;;1,25;;;4,43;17,91;;
;;;40;4382016375;8;35;Без покрытия;5.8;Неполная;;1,25;;;3,45;17,91;;
;;;40;4382016009;8;35;Цинк (белый);8.8;Полная;6;1,25;;;4,85;17,91;;
;;;40;4382016886;8;35;Цинк (белый);8.8;Полная;9;1,25;;;4,89;17,91;;
;;;40;4382010198;8;40;Без покрытия;4.8;Неполная;;1,25;;;3,45;19,88;;
;;;40;4382010200;8;40;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;19,88;;
;;;40;4382012499;8;40;Без покрытия;8.8;Неполная;;1,25;;;4,45;19,88;;
;;;40;4382012500;8;40;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;19,88;;
;;;40;4382012214;8;45;Без покрытия;8.8;Неполная;;1,25;;;4,45;21,86;;
;;;40;4382014757;8;45;Цинк (желтый);8.8;Неполная;6;1,25;;;4,91;21,86;;
;;;40;4382012213;8;45;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;21,86;;
;;;40;4382015577;8;45;Без покрытия;5.8;Полная;;1,25;;;3,43;21,86;;
;;;40;4382016956;8;45;Цинк (белый);8.8;Полная;6;1,25;;;4,85;21,86;;
;;;40;4382010201;8;50;Без покрытия;4.8;Неполная;;1,25;;;3,45;23,83;;
;;;40;4382010203;8;50;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;23,83;;
;;;40;4382016447;8;50;Без покрытия;5.8;Неполная;;1,25;;;3,45;23,83;;
;;;40;4382016448;8;50;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;23,83;;
;;;40;4382012310;8;50;Без покрытия;8.8;Неполная;;1,25;;;4,45;23,83;;
;;;40;4382012311;8;50;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;23,83;;
;;;40;4382011780;8;50;Без покрытия;4.8;Полная;;1,25;;;3,43;23,83;;
;;;40;4382011781;8;50;Цинк (белый);4.8;Полная;6;1,25;;;3,85;23,83;;
;;;40;4382015322;8;50;Без покрытия;8.8;Полная;;1,25;;;4,43;23,83;;
;;;40;4382013929;8;50;Цинк (белый);8.8;Неполная;9;1,25;;;4,91;23,83;;
;;;40;4382012306;8;55;Без покрытия;4.8;Неполная;;1,25;;;3,45;25,81;;
;;;40;4382014940;8;55;Цинк (желтый);8.8;Неполная;6;1,25;;;4,91;25,81;;
;;;40;4382015649;8;55;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;25,81;;
;;;40;4382012304;8;60;Без покрытия;4.8;Неполная;;1,25;;;3,45;27,78;;
;;;40;4382012305;8;60;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;27,78;;
;;;40;4382012270;8;60;Без покрытия;8.8;Неполная;;1,25;;;4,45;27,78;;
;;;40;4382014186;8;60;Цинк (желтый);8.8;Неполная;6;1,25;;;4,91;27,78;;
;;;40;4382012271;8;60;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;27,78;;
;;;40;4382016504;8;65;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;29,76;;
;;;40;4382012380;8;65;Без покрытия;8.8;Неполная;;1,25;;;4,45;29,76;;
;;;40;4382012381;8;65;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;29,76;;
;;;40;4382015617;8;65;Цинк (белый);8.8;Неполная;9;1,25;;;4,91;29,76;;
;;;40;4382016498;8;70;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;31,73;;
;;;40;4382014310;8;75;Без покрытия;4.8;Неполная;;1,25;;;3,45;30;;
;;;40;4382014494;8;75;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;30;;
;;;40;4382015650;8;75;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;30;;
;;;40;4382012276;8;80;Без покрытия;4.8;Неполная;;1,25;;;3,45;35,68;;
;;;40;4382012277;8;80;Цинк (белый);4.8;Неполная;6;1,25;;;3,87;35,68;;
;;;40;4382015806;8;80;Цинк (белый);5.8;Неполная;6;1,25;;;3,87;35,68;;
;;;40;4382011912;8;80;Без покрытия;8.8;Неполная;;1,25;;;4,45;35,68;;
;;;40;4382011913;8;80;Цинк (белый);8.8;Неполная;6;1,25;;;4,87;35,68;;
;;;40;4382015456;8;80;Без покрытия;8.8;Полная;;1,25;;;4,43;35,68;;
